train_loss,train_acc,valid_loss,valid_acc
0.529289667608968,77.98353909465021,0.6121448186081899,83.9647577092511
0.5104222768313137,78.70370370370371,0.5692218575679081,87.7533039647577
0.48617114955886154,79.43758573388203,0.6216526081864263,77.26872246696036
0.46195613940066677,80.07544581618656,0.5476298613447539,88.10572687224669
0.44858256319799183,79.77366255144032,0.5440557947461034,88.10572687224669
0.434657453624695,80.69272976680384,0.5390134306860642,86.87224669603525
0.41496804157239303,80.480109739369,0.45780332449456335,88.10572687224669
0.40134982888488785,81.57750342935527,0.46515215282708827,88.10572687224669
0.384655030726112,82.9355281207133,0.5308168799104825,88.10572687224669
0.36955106918079156,85.07544581618656,0.4744674051311654,88.10572687224669
0.355272173926463,85.63100137174212,0.4987119516016732,88.10572687224669
0.34397684564617903,86.3443072702332,0.543398058330509,85.63876651982379
0.33804348652381777,88.0727023319616,0.517818638136689,88.10572687224669
0.30310657724182594,90.08916323731138,0.5355873506673625,87.48898678414096
0.29085237025119887,90.75445816186557,0.5490195436376921,81.40969162995594
0.29027602949236897,90.3360768175583,0.5454213123925975,87.66519823788546
0.2831324369058405,90.56927297668038,0.5123243697092567,87.84140969162996
0.2751021480816825,90.32235939643347,0.506347056845544,87.84140969162996
0.27669408707879484,90.39094650205762,0.5333087297392564,82.90748898678414
0.2674949682938556,91.35116598079561,0.4908983976068631,88.10572687224669
